file,title,author,year,current_t,current_axis_t,suggested_t_by_year,status,reason,verification_status,id
恶意.md,恶意,东野圭吾,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0210
恶意预谋.md,恶意预谋,安东尼·伯克利,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0051
恶时辰.md,恶时辰,加西亚·马尔克斯,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1703
恶棍来访.md,恶棍来访,珍妮弗·伊根,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3023
恶灵附身.md,恶灵附身,S.安斯基,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3195
恶魔们.md,恶魔们,巴贝·多尔维伊,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-M2-9D4C48CE34C6
恶魔吹着笛子来.md,恶魔吹着笛子来,横沟正史,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0155
恶魔铜头.md,恶魔铜头,芭芭拉·金索沃,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3031
悉达多.md,悉达多,赫尔曼·黑塞,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1112
悠悠岁月.md,悠悠岁月,安妮·埃尔诺,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2072
悬诗.md,悬诗,多位诗人,,T1,T1 中古多中心文学世界,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3187
悲伤的边缘.md,悲伤的边缘,埃德温·奥康纳,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2989
悲伤逆流成河.md,悲伤逆流成河,郭敬明,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2755
悲惨世界.md,悲惨世界,维克多·雨果,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2525
悲观主义者塞义德的奇异事件.md,悲观主义者塞义德的奇异事件,埃米尔·哈比比,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1704
情书.md,情书,岩井俊二,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2713
意图集.md,意图集,奥斯卡·王尔德,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-M2-78D9745342E8
意大利人.md,意大利人,安·拉德克利夫,,T2,T2 早期现代文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0697
意大利游记.md,意大利游记,歌德,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1461
愚者的片尾.md,愚者的片尾,米泽穗信,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0200
愤怒的回顾.md,愤怒的回顾,约翰·奥斯本,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1706
愤怒的葡萄.md,愤怒的葡萄,约翰·斯坦贝克,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2847
戈丹.md,戈丹,普列姆昌德,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2824
我不可能只是仰望着你.md,我不可能只是仰望着你,保拉·麦克莱恩,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2724
我与地坛.md,我与地坛,史铁生,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2727
我们.md,我们,扎米亚京,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0283
我们一直住在城堡里.md,我们一直住在城堡里,雪莉·杰克逊,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0698
我们中的一个.md,我们中的一个,薇拉·凯瑟,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2961
我们仨.md,我们仨,杨绛,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2726
我们在奥斯维辛.md,我们在奥斯维辛,塔德乌什·博罗夫斯基,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1707
我们在火中失去的东西.md,我们在火中失去的东西,玛丽安娜·恩里克斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0699
我们街区的孩子们.md,我们街区的孩子们,纳吉布·马哈福兹,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1710
我内心的恶魔.md,我内心的恶魔,吉姆·汤普森,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0086
我弥留之际.md,我弥留之际,福克纳,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1711
我是传奇.md,我是传奇,理查德·麦瑟森,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0323
我是猫.md,我是猫,夏目漱石,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3182
我的名字叫红.md,我的名字叫红,奥尔罕·帕慕克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3192
我的大学.md,我的大学,高尔基,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1114
我的安东妮亚.md,我的安东妮亚,薇拉·凯瑟,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2526
我的帝王生涯.md,我的帝王生涯,苏童,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1115
我眼中的恶魔.md,我眼中的恶魔,露丝·伦德尔,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0127
我，克劳狄乌斯.md,我，克劳狄乌斯,罗伯特·格雷夫斯,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1116
我，机器人.md,我，机器人,艾萨克·阿西莫夫,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0294
我，至高无上者.md,我，至高无上者,奥古斯托·罗亚·巴斯托斯,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1712
战争中没有女性.md,战争中没有女性,阿列克谢耶维奇,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2073
战争和人.md,战争和人,王火,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2865
战舰武藏.md,战舰武藏,吉村昭,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1119
房思琪的初恋乐园.md,房思琪的初恋乐园,林奕含,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2685
所罗门王的宝藏.md,所罗门王的宝藏,哈格德,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0702
所罗门的伪证.md,所罗门的伪证,宫部美雪,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0171
手机.md,手机,刘震云,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2719
扎哈克.md,扎哈克,菲尔多西,,T1,T1 中古多中心文学世界,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1463
打开.md,打开,萨达特·哈桑·曼托,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1715
托巴·泰克·辛.md,托巴·泰克·辛,萨达特·哈桑·曼托,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1716
扶桑.md,扶桑,严歌苓,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2687
抉择.md,抉择,张平,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2867
抒情歌谣集.md,抒情歌谣集,威廉·华兹华斯、塞缪尔·泰勒·柯勒律治,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-M2-8235CD5AE924
抓住我：杀了我.md,抓住我：杀了我,威廉·H·哈拉汉,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3104
抛售.md,抛售,保罗·贝蒂,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3072
护身符的故事.md,护身符的故事,E.内斯比特,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0705
押沙龙，押沙龙！.md,押沙龙，押沙龙！,福克纳,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1123
抽签.md,抽签,雪莉·杰克逊,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0706
拉布拉瓦.md,拉布拉瓦,埃尔莫尔·伦纳德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3110
拉德茨基进行曲.md,拉德茨基进行曲,约瑟夫·罗特,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3218
拉格泰姆时代.md,拉格泰姆时代,E.L.多克托罗,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1126
拉玛坚.md,拉玛坚,佚名,,T2,T2 早期现代文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1465
拉脱维亚人彼得.md,拉脱维亚人彼得,乔治·西默农,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0227
拉莫娜.md,拉莫娜,海伦·亨特·杰克逊,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2528
拓荒者.md,拓荒者,詹姆斯·费尼莫尔·库珀,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2529
拷刑者之影.md,拷刑者之影,吉恩·沃尔夫,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0366
挪威的森林.md,挪威的森林,村上春树,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1128
排列城市.md,排列城市,格雷格·伊根,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0377
掠夺者.md,掠夺者,威廉·福克纳,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2990
探索者.md,探索者,杰克·麦克德维特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2949
探路者.md,探路者,詹姆斯·费尼莫尔·库珀,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2530
接触.md,接触,卡尔·萨根,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0420
推冰.md,推冰,阿拉斯泰尔·雷诺兹,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0384
推拿.md,推拿,毕飞宇,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2881
提升之战.md,提升之战,大卫·布林,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2910
提嘉娜.md,提嘉娜,盖伊·加夫里尔·凯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0707
提审亡魂.md,提审亡魂,希拉里·曼特尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3069
摆渡人.md,摆渡人,克莱儿·麦克福尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2761
摩天楼.md,摩天楼,J.G.巴拉德,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0344
摩诃婆罗多.md,摩诃婆罗多,毗耶娑,,T0,T0 文学源头与古代文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1130
撒冷镇.md,撒冷镇,斯蒂芬·金,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0709
撞车.md,撞车,J.G.巴拉德,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0343
故事新编·铸剑.md,故事新编·铸剑,鲁迅,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2531
救命之距.md,救命之距,萨曼塔·施韦布林,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0710
散宜生.md,散宜生,格雷格·伊根,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0378
散文埃达.md,散文埃达,斯诺里·斯图鲁松,,T1,T1 中古多中心文学世界,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1466
敦威治恐怖事件.md,敦威治恐怖事件,洛夫克拉夫特,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0711
敦煌.md,敦煌,井上靖,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1131
文艺复兴史研究.md,文艺复兴史研究,沃尔特·佩特,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-M2-0E26901E8DC0
斗罗大陆.md,斗罗大陆,唐家三少,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2742
斜屋犯罪.md,斜屋犯罪,岛田庄司,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0177
斜阳.md,斜阳,太宰治,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1721
断剑.md,断剑,波尔·安德森,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0712
断背山.md,断背山,安妮·普鲁,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2532
斯兰.md,斯兰,A.E.范沃格特,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0314
斯卡拉穆什.md,斯卡拉穆什,拉斐尔·萨巴蒂尼,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2533
斯大林格勒.md,斯大林格勒,瓦西里·格罗斯曼,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2075
斯居戴里小姐.md,斯居戴里小姐,E.T.A.霍夫曼,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0001
斯泰尔斯庄园奇案.md,斯泰尔斯庄园奇案,阿加莎·克里斯蒂,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0028
斯里拉玛传.md,斯里拉玛传,佚名,,T1,T1 中古多中心文学世界,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1467
新·平家物语.md,新·平家物语,吉川英治,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2534
新一天之歌.md,新一天之歌,莎拉·平斯克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2953
新书太阁记.md,新书太阁记,吉川英治,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1133
新参者.md,新参者,东野圭吾,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0214
新大西岛.md,新大西岛,弗朗西斯·培根,,T2,T2 早期现代文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0258
新奥尔良哀歌.md,新奥尔良哀歌,朱莉·史密斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3117
新星.md,新星,塞缪尔·R.德拉尼,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0349
新爱洛伊丝.md,新爱洛伊丝,卢梭,,T2,T2 早期现代文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2077
新编五代史平话.md,新编五代史平话,佚名,,T1,T1 中古多中心文学世界,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,人工核验,WL-WORK-T1-WUDAI-PINGHUA
新选组血风录.md,新选组血风录,司马辽太郎,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2535
方尖碑之门.md,方尖碑之门,N.K.杰米辛,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0714
方法论.md,方法论,阿莱霍·卡彭铁尔,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1723
旅行书（埃夫利亚·切莱比）.md,旅行书,埃夫利亚·切莱比,,T2,T2 早期现代文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-T2-SEYAHATNAME
无人生还.md,无人生还,阿加莎·克里斯蒂,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0024
无命运的人生.md,无命运的人生,凯尔泰斯,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2079
无声告白.md,无声告白,伍绮诗,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2728
无字.md,无字,张洁,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2871
无尽世界.md,无尽世界,肯·福莱特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1136
无敌号.md,无敌号,斯坦尼斯瓦夫·莱姆,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0335
无有乡.md,无有乡,尼尔·盖曼,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0715
无根之木.md,无根之木,娜奥米·诺维克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0716
无言浪漫曲.md,无言浪漫曲,保罗·魏尔伦,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-M2-EBEE0B19F3AC
无证之罪.md,无证之罪,紫金陈,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0243
无面杀手.md,无面杀手,亨宁·曼凯尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0220
日瓦戈医生.md,日瓦戈医生,帕斯捷尔纳克,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1730
早安，午夜.md,早安，午夜,简·里斯,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1731
早秋.md,早秋,路易斯·布罗姆菲尔德,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2965
时代景观.md,时代景观,格雷戈里·本福德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0371
时时刻刻.md,时时刻刻,迈克尔·坎宁安,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3015
时间.md,时间,堀田善卫,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2718
时间之子.md,时间之子,阿德里安·柴考斯基,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0385
时间回旋.md,时间回旋,罗伯特·查尔斯·威尔逊,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0380
时间机器.md,时间机器,H.G.威尔斯,,T4,T4 全球现代主义时代,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0273
时间的女儿.md,时间的女儿,约瑟芬·铁伊,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0058
时间调校研究所.md,时间调校研究所,艾哈迈德·哈姆迪·坦普纳尔,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3190
时间边缘的女人.md,时间边缘的女人,玛吉·皮尔西,,T5,T5 二战后多极文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0358
昆丁·达沃德.md,昆丁·达沃德,沃尔特·司各特,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0718
昆仑.md,昆仑,凤歌,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2537
昆廷·达沃德.md,昆廷·达沃德,沃尔特·司各特,,T3,T3 19世纪现代文学体系,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2539
明亮之门的圣人.md,明亮之门的圣人,瓦杰拉·钱德拉塞克拉,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2955
明亮的夜晚.md,明亮的夜晚,崔恩荣,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2702
